wall_time_unix,elapsed_s,launcher_pid,process_pid,last_cpu,process_cpu_percent
1780228369.365,165.519,541,541,0,0.000
1780228369.416,165.570,541,541,0,0.000
1780228369.466,165.621,541,541,0,0.000
1780228369.518,165.672,541,541,0,0.000
1780228369.569,165.723,541,541,0,0.000
1780228369.620,165.775,541,541,0,0.000
1780228369.672,165.826,541,541,0,0.000
1780228369.724,165.878,541,541,0,0.000
1780228369.776,165.930,541,541,0,0.000
1780228369.829,165.983,541,541,0,0.000
1780228369.884,166.039,541,541,0,0.000
1780228369.936,166.090,541,541,0,0.000
1780228370.000,166.155,541,541,0,0.000
1780228370.057,166.212,541,541,0,0.000
1780228370.111,166.266,541,541,0,0.000
1780228370.163,166.318,541,541,0,0.000
1780228370.214,166.369,541,541,0,0.000
1780228370.269,166.423,541,541,0,0.000
1780228370.331,166.486,541,541,0,0.000
1780228370.383,166.537,541,541,0,0.000
1780228370.437,166.592,541,541,0,0.000
1780228370.492,166.646,541,541,0,0.000
1780228370.555,166.710,541,541,0,0.000
1780228370.606,166.761,541,541,0,0.000
1780228370.658,166.812,541,541,0,0.000
1780228370.712,166.866,541,541,0,0.000
1780228370.764,166.919,541,541,0,0.000
1780228370.818,166.972,541,541,0,0.000
1780228370.871,167.025,541,541,0,0.000
1780228370.923,167.078,541,541,0,0.000
1780228370.977,167.132,541,541,0,0.000
1780228371.030,167.184,541,541,0,0.000
1780228371.086,167.240,541,541,0,0.000
1780228371.137,167.292,541,541,0,0.000
1780228371.193,167.347,541,541,0,0.000
1780228371.245,167.400,541,541,0,0.000
1780228371.296,167.451,541,541,0,0.000
1780228371.347,167.502,541,541,0,0.000
1780228371.404,167.559,541,541,0,0.000
1780228371.458,167.613,541,541,0,0.000
1780228371.509,167.664,541,541,0,0.000
1780228371.560,167.715,541,541,0,0.000
1780228371.611,167.765,541,541,0,0.000
1780228371.661,167.816,541,541,0,0.000
1780228371.712,167.867,541,541,0,0.000
1780228371.763,167.917,541,541,0,0.000
1780228371.820,167.975,541,541,0,0.000
1780228371.872,168.027,541,541,0,0.000
1780228371.923,168.078,541,541,0,0.000
1780228371.980,168.134,541,541,0,0.000
1780228372.039,168.193,541,541,0,0.000
1780228372.090,168.245,541,541,0,0.000
1780228372.145,168.299,541,541,0,0.000
1780228372.196,168.351,541,541,0,0.000
1780228372.256,168.411,541,541,0,0.000
1780228372.316,168.470,541,541,0,0.000
1780228372.368,168.522,541,541,0,0.000
1780228372.418,168.573,541,541,0,0.000
1780228372.477,168.631,541,541,0,0.000
1780228372.530,168.684,541,541,0,0.000
1780228372.582,168.737,541,541,0,0.000
1780228372.634,168.788,541,541,0,0.000
1780228372.691,168.845,541,541,0,0.000
1780228372.745,168.899,541,541,0,0.000
1780228372.803,168.958,541,541,0,0.000
1780228372.854,169.009,541,541,0,0.000
1780228372.906,169.061,541,541,0,0.000
1780228372.957,169.112,541,541,0,0.000
1780228373.010,169.164,541,541,0,0.000
1780228373.061,169.215,541,541,0,0.000
1780228373.112,169.266,541,541,0,0.000
1780228373.163,169.317,541,541,0,0.000
1780228373.214,169.369,541,541,0,0.000
1780228373.267,169.422,541,541,0,0.000
1780228373.318,169.473,541,541,0,0.000
1780228373.372,169.527,541,541,0,0.000
1780228373.426,169.580,541,541,0,0.000
1780228373.477,169.631,541,541,0,0.000
1780228373.538,169.692,541,541,0,0.000
1780228373.589,169.743,541,541,0,0.000
1780228373.639,169.794,541,541,0,0.000
1780228373.690,169.845,541,541,0,0.000
1780228373.742,169.896,541,541,0,0.000
1780228373.792,169.947,541,541,0,0.000
1780228373.843,169.998,541,541,0,0.000
1780228373.894,170.048,541,541,0,0.000
1780228373.945,170.099,541,541,0,0.000
1780228373.996,170.151,541,541,0,0.000
1780228374.052,170.206,541,541,0,0.000
1780228374.103,170.258,541,541,0,0.000
1780228374.155,170.310,541,541,0,0.000
1780228374.209,170.364,541,541,0,0.000
1780228374.267,170.421,541,541,0,0.000
1780228374.326,170.480,541,541,0,0.000
1780228374.389,170.544,541,541,0,0.000
1780228374.442,170.596,541,541,0,0.000
1780228374.494,170.648,541,541,0,0.000
1780228374.552,170.707,541,541,0,0.000
1780228374.615,170.769,541,541,0,0.000
1780228374.668,170.822,541,541,0,0.000
1780228374.719,170.874,541,541,0,0.000
1780228374.772,170.927,541,541,0,0.000
1780228374.842,170.997,541,541,0,0.000
1780228374.893,171.048,541,541,0,0.000
1780228374.945,171.099,541,541,0,0.000
1780228374.996,171.150,541,541,0,0.000
1780228375.047,171.202,541,541,0,0.000
1780228375.099,171.254,541,541,0,0.000
1780228375.151,171.306,541,541,0,0.000
1780228375.202,171.357,541,541,0,0.000
1780228375.255,171.409,541,541,0,0.000
1780228375.306,171.461,541,541,0,0.000
1780228375.357,171.512,541,541,0,0.000
1780228375.409,171.563,541,541,0,0.000
1780228375.461,171.616,541,541,0,0.000
1780228375.512,171.667,541,541,0,0.000
1780228375.564,171.718,541,541,0,0.000
1780228375.615,171.770,541,541,0,0.000
1780228375.667,171.821,541,541,0,0.000
1780228375.719,171.873,541,541,0,0.000
1780228375.770,171.924,541,541,0,0.000
1780228375.822,171.977,541,541,0,0.000
1780228375.874,172.028,541,541,0,0.000
1780228375.925,172.080,541,541,0,0.000
1780228375.979,172.133,541,541,0,0.000
1780228376.035,172.189,541,541,0,0.000
1780228376.087,172.242,541,541,0,0.000
1780228376.138,172.293,541,541,0,0.000
1780228376.189,172.344,541,541,0,0.000
1780228376.240,172.394,541,541,0,0.000
1780228376.292,172.446,541,541,0,0.000
1780228376.342,172.497,541,541,0,0.000
1780228376.400,172.554,541,541,0,0.000
1780228376.451,172.605,541,541,0,0.000
1780228376.502,172.657,541,541,0,0.000
1780228376.553,172.707,541,541,0,0.000
1780228376.603,172.758,541,541,0,0.000
1780228376.654,172.809,541,541,0,0.000
1780228376.705,172.859,541,541,0,0.000
1780228376.756,172.910,541,541,0,0.000
1780228376.806,172.961,541,541,0,0.000
1780228376.857,173.011,541,541,0,0.000
1780228376.908,173.062,541,541,0,0.000
1780228376.958,173.113,541,541,0,0.000
1780228377.009,173.164,541,541,0,0.000
1780228377.060,173.214,541,541,0,0.000
1780228377.110,173.265,541,541,0,0.000
1780228377.161,173.315,541,541,0,0.000
1780228377.212,173.366,541,541,0,0.000
1780228377.262,173.417,541,541,0,0.000
1780228377.313,173.468,541,541,0,0.000
1780228377.364,173.518,541,541,0,0.000
1780228377.415,173.569,541,541,0,0.000
1780228377.465,173.620,541,541,0,0.000
1780228377.517,173.671,541,541,0,0.000
1780228377.568,173.722,541,541,0,0.000
1780228377.618,173.773,541,541,0,0.000
1780228377.669,173.823,541,541,0,0.000
1780228377.720,173.874,541,541,0,0.000
1780228377.772,173.926,541,541,0,0.000
1780228377.823,173.977,541,541,0,0.000
1780228377.873,174.028,541,541,0,0.000
1780228377.924,174.078,541,541,0,0.000
1780228377.975,174.129,541,541,0,0.000
1780228378.026,174.180,541,541,0,0.000
1780228378.076,174.231,541,541,0,0.000
1780228378.127,174.281,541,541,0,0.000
1780228378.178,174.332,541,541,0,0.000
1780228378.228,174.383,541,541,0,0.000
1780228378.279,174.433,541,541,0,0.000
1780228378.330,174.484,541,541,0,0.000
1780228378.380,174.535,541,541,0,0.000
1780228378.431,174.585,541,541,0,0.000
1780228378.483,174.637,541,541,0,0.000
1780228378.534,174.689,541,541,0,0.000
1780228378.585,174.739,541,541,0,0.000
1780228378.641,174.795,541,541,0,0.000
1780228378.691,174.846,541,541,0,0.000
1780228378.743,174.897,541,541,0,0.000
1780228378.793,174.948,541,541,0,0.000
1780228378.844,174.999,541,541,0,0.000
1780228378.895,175.049,541,541,0,0.000
1780228378.946,175.100,541,541,0,0.000
1780228378.996,175.151,541,541,0,0.000
1780228379.047,175.202,541,541,0,0.000
1780228379.098,175.252,541,541,0,0.000
1780228379.148,175.303,541,541,0,0.000
1780228379.199,175.354,541,541,0,0.000
1780228379.250,175.405,541,541,0,0.000
1780228379.301,175.455,541,541,0,0.000
1780228379.351,175.506,541,541,0,0.000
1780228379.402,175.557,541,541,0,0.000
1780228379.453,175.607,541,541,0,0.000
1780228379.503,175.658,541,541,0,0.000
1780228379.554,175.709,541,541,0,0.000
1780228379.605,175.759,541,541,0,0.000
1780228379.656,175.810,541,541,0,0.000
1780228379.706,175.861,541,541,0,0.000
1780228379.757,175.911,541,541,0,0.000
1780228379.808,175.962,541,541,0,0.000
1780228379.858,176.013,541,541,0,0.000
1780228379.909,176.063,541,541,0,0.000
1780228379.960,176.115,541,541,0,0.000
1780228380.011,176.165,541,541,0,0.000
1780228380.062,176.216,541,541,0,0.000
1780228380.113,176.268,541,541,0,0.000
1780228380.165,176.319,541,541,0,0.000
1780228380.216,176.370,541,541,0,0.000
1780228380.267,176.421,541,541,0,0.000
1780228380.317,176.472,541,541,0,0.000
1780228380.368,176.523,541,541,0,0.000
1780228380.419,176.573,541,541,0,0.000
1780228380.469,176.624,541,541,0,0.000
1780228380.520,176.675,541,541,0,0.000
1780228380.571,176.725,541,541,0,0.000
1780228380.621,176.776,541,541,0,0.000
1780228380.672,176.827,541,541,0,0.000
1780228380.723,176.877,541,541,0,0.000
1780228380.774,176.928,541,541,0,0.000
1780228380.825,176.979,541,541,0,0.000
1780228380.875,177.030,541,541,0,0.000
1780228380.926,177.080,541,541,0,0.000
1780228380.977,177.132,541,541,0,0.000
1780228381.028,177.182,541,541,0,0.000
1780228381.079,177.233,541,541,0,0.000
1780228381.130,177.284,541,541,0,0.000
1780228381.181,177.335,541,541,0,0.000
1780228381.235,177.389,541,541,0,0.000
1780228381.286,177.440,541,541,0,0.000
1780228381.336,177.491,541,541,0,0.000
1780228381.387,177.542,541,541,0,0.000
1780228381.438,177.592,541,541,0,0.000
1780228381.489,177.643,541,541,0,0.000
1780228381.540,177.695,541,541,0,0.000
1780228381.592,177.747,541,541,0,0.000
1780228381.643,177.797,541,541,0,0.000
1780228381.694,177.848,541,541,0,0.000
1780228381.744,177.899,541,541,0,0.000
1780228381.795,177.949,541,541,0,0.000
1780228381.846,178.000,541,541,0,0.000
1780228381.896,178.051,541,541,0,0.000
1780228381.947,178.101,541,541,0,0.000
1780228381.997,178.152,541,541,0,0.000
1780228382.048,178.202,541,541,0,0.000
1780228382.099,178.254,541,541,0,0.000
1780228382.150,178.304,541,541,0,0.000
1780228382.201,178.356,541,541,0,0.000
1780228382.253,178.408,541,541,0,0.000
1780228382.304,178.458,541,541,0,0.000
1780228382.355,178.509,541,541,0,0.000
1780228382.406,178.560,541,541,0,0.000
1780228382.456,178.611,541,541,0,0.000
1780228382.507,178.662,541,541,0,0.000
1780228382.558,178.713,541,541,0,0.000
1780228382.609,178.763,541,541,0,0.000
1780228382.660,178.814,541,541,0,0.000
1780228382.710,178.865,541,541,0,0.000
1780228382.761,178.915,541,541,0,0.000
1780228382.812,178.966,541,541,0,0.000
1780228382.862,179.017,541,541,0,0.000
1780228382.913,179.067,541,541,0,0.000
1780228382.964,179.118,541,541,0,0.000
1780228383.014,179.169,541,541,0,0.000
1780228383.065,179.219,541,541,0,0.000
1780228383.116,179.270,541,541,0,0.000
1780228383.167,179.321,541,541,0,0.000
1780228383.217,179.372,541,541,0,0.000
1780228383.268,179.422,541,541,0,0.000
1780228383.319,179.473,541,541,0,0.000
1780228383.370,179.525,541,541,0,0.000
1780228383.421,179.576,541,541,0,0.000
1780228383.472,179.626,541,541,0,0.000
1780228383.523,179.677,541,541,0,0.000
1780228383.574,179.728,541,541,0,0.000
1780228383.625,179.779,541,541,0,0.000
1780228383.677,179.832,541,541,0,0.000
1780228383.728,179.883,541,541,0,0.000
1780228383.780,179.934,541,541,0,0.000
1780228383.830,179.985,541,541,0,0.000
1780228383.881,180.036,541,541,0,0.000
1780228383.932,180.087,541,541,0,0.000
1780228383.983,180.137,541,541,0,0.000
1780228384.034,180.189,541,541,0,0.000
1780228384.089,180.244,541,541,0,0.000
1780228384.140,180.294,541,541,0,0.000
1780228384.191,180.345,541,541,0,0.000
1780228384.242,180.396,541,541,0,0.000
1780228384.292,180.447,541,541,0,0.000
1780228384.343,180.498,541,541,0,0.000
1780228384.395,180.549,541,541,0,0.000
1780228384.446,180.600,541,541,0,0.000
1780228384.497,180.651,541,541,0,0.000
1780228384.547,180.702,541,541,0,0.000
1780228384.602,180.756,541,541,0,0.000
1780228384.652,180.807,541,541,0,0.000
1780228384.703,180.857,541,541,0,0.000
1780228384.754,180.908,541,541,0,0.000
1780228384.804,180.959,541,541,0,0.000
1780228384.855,181.009,541,541,0,0.000
1780228384.906,181.060,541,541,0,0.000
1780228384.956,181.111,541,541,0,0.000
1780228385.007,181.161,541,541,0,0.000
1780228385.058,181.212,541,541,0,0.000
1780228385.108,181.263,541,541,0,0.000
1780228385.159,181.313,541,541,0,0.000
1780228385.210,181.364,541,541,0,0.000
1780228385.260,181.415,541,541,0,0.000
1780228385.311,181.465,541,541,0,0.000
1780228385.362,181.516,541,541,0,0.000
1780228385.413,181.567,541,541,0,0.000
1780228385.463,181.618,541,541,0,0.000
1780228385.514,181.668,541,541,0,0.000
1780228385.564,181.719,541,541,0,0.000
1780228385.615,181.769,541,541,0,0.000
1780228385.666,181.820,541,541,0,0.000
1780228385.717,181.871,541,541,0,0.000
1780228385.768,181.922,541,541,0,0.000
1780228385.819,181.973,541,541,0,0.000
1780228385.869,182.024,541,541,0,0.000
1780228385.920,182.075,541,541,0,0.000
1780228385.971,182.125,541,541,0,0.000
1780228386.022,182.176,541,541,0,0.000
1780228386.072,182.227,541,541,0,0.000
1780228386.123,182.278,541,541,0,0.000
1780228386.174,182.329,541,541,0,0.000
1780228386.226,182.381,541,541,0,0.000
1780228386.278,182.432,541,541,0,0.000
1780228386.331,182.485,541,541,0,0.000
1780228386.382,182.536,541,541,0,0.000
1780228386.433,182.587,541,541,0,0.000
1780228386.484,182.638,541,541,0,0.000
1780228386.534,182.689,541,541,0,0.000
1780228386.585,182.740,541,541,0,0.000
1780228386.636,182.791,541,541,0,0.000
1780228386.688,182.842,541,541,0,0.000
1780228386.739,182.893,541,541,0,0.000
1780228386.790,182.944,541,541,0,0.000
1780228386.840,182.995,541,541,0,0.000
1780228386.891,183.046,541,541,0,0.000
1780228386.942,183.096,541,541,0,0.000
1780228386.993,183.147,541,541,0,0.000
1780228387.043,183.198,541,541,0,0.000
1780228387.094,183.249,541,541,0,0.000
1780228387.145,183.299,541,541,0,0.000
1780228387.195,183.350,541,541,0,0.000
1780228387.246,183.401,541,541,0,0.000
1780228387.297,183.451,541,541,0,0.000
1780228387.348,183.502,541,541,0,0.000
1780228387.398,183.553,541,541,0,0.000
1780228387.449,183.604,541,541,0,0.000
1780228387.500,183.654,541,541,0,0.000
1780228387.550,183.705,541,541,0,0.000
1780228387.601,183.756,541,541,0,0.000
1780228387.652,183.807,541,541,0,0.000
1780228387.703,183.858,541,541,0,0.000
1780228387.754,183.909,541,541,0,0.000
1780228387.805,183.960,541,541,0,0.000
1780228387.856,184.010,541,541,0,0.000
1780228387.906,184.061,541,541,0,0.000
1780228387.957,184.112,541,541,0,0.000
1780228388.008,184.162,541,541,0,0.000
1780228388.059,184.213,541,541,0,0.000
1780228388.109,184.264,541,541,0,0.000
1780228388.160,184.315,541,541,0,0.000
1780228388.211,184.365,541,541,0,0.000
1780228388.262,184.416,541,541,0,0.000
1780228388.313,184.467,541,541,0,0.000
1780228388.363,184.518,541,541,0,0.000
1780228388.414,184.569,541,541,0,0.000
1780228388.465,184.620,541,541,0,0.000
1780228388.518,184.672,541,541,0,0.000
1780228388.568,184.723,541,541,0,0.000
1780228388.619,184.774,541,541,0,0.000
1780228388.670,184.824,541,541,0,0.000
1780228388.721,184.875,541,541,0,0.000
1780228388.771,184.926,541,541,0,0.000
1780228388.822,184.977,541,541,0,0.000
1780228388.874,185.028,541,541,0,0.000
1780228388.927,185.082,541,541,0,0.000
1780228388.978,185.133,541,541,0,0.000
1780228389.031,185.185,541,541,0,0.000
1780228389.082,185.236,541,541,0,0.000
1780228389.132,185.287,541,541,0,0.000
1780228389.185,185.340,541,541,0,0.000
1780228389.237,185.391,541,541,0,0.000
1780228389.287,185.442,541,541,0,0.000
1780228389.338,185.493,541,541,0,0.000
1780228389.389,185.544,541,541,0,0.000
1780228389.440,185.595,541,541,0,0.000
1780228389.491,185.646,541,541,0,0.000
1780228389.544,185.698,541,541,0,0.000
1780228389.595,185.750,541,541,0,0.000
1780228389.646,185.800,541,541,0,0.000
1780228389.698,185.852,541,541,0,0.000
1780228389.751,185.906,541,541,0,0.000
1780228389.807,185.961,541,541,0,0.000
1780228389.858,186.013,541,541,0,0.000
1780228389.910,186.065,541,541,0,0.000
1780228389.984,186.139,541,541,0,0.000
1780228390.038,186.192,541,541,0,0.000
1780228390.093,186.248,541,541,0,0.000
1780228390.144,186.298,541,541,0,0.000
1780228390.196,186.351,541,541,0,0.000
1780228390.247,186.402,541,541,0,0.000
1780228390.301,186.455,541,541,0,0.000
1780228390.353,186.508,541,541,0,0.000
1780228390.405,186.559,541,541,0,0.000
1780228390.456,186.610,541,541,0,0.000
1780228390.507,186.661,541,541,0,0.000
1780228390.558,186.712,541,541,0,0.000
1780228390.630,186.784,541,541,0,0.000
1780228390.681,186.835,541,541,0,0.000
1780228390.732,186.887,541,541,0,0.000
1780228390.783,186.937,541,541,0,0.000
1780228390.834,186.988,541,541,0,0.000
1780228390.885,187.039,541,541,0,0.000
1780228390.937,187.091,541,541,0,0.000
1780228390.988,187.142,541,541,0,0.000
1780228391.038,187.193,541,541,0,0.000
1780228391.090,187.245,541,541,0,0.000
1780228391.147,187.302,541,541,0,0.000
1780228391.205,187.360,541,541,0,0.000
1780228391.257,187.411,541,541,0,0.000
1780228391.308,187.463,541,541,0,0.000
1780228391.361,187.516,541,541,0,0.000
1780228391.419,187.573,541,541,0,0.000
1780228391.474,187.629,541,541,0,0.000
1780228391.535,187.690,541,541,0,0.000
1780228391.587,187.742,541,541,0,0.000
1780228391.658,187.812,541,541,0,0.000
1780228391.714,187.868,541,541,0,0.000
1780228391.767,187.922,541,541,0,0.000
1780228391.819,187.973,541,541,0,0.000
1780228391.871,188.025,541,541,0,0.000
1780228391.922,188.076,541,541,0,0.000
1780228391.974,188.128,541,541,0,0.000
1780228392.027,188.181,541,541,0,0.000
1780228392.083,188.238,541,541,0,0.000
1780228392.135,188.289,541,541,0,0.000
1780228392.188,188.342,541,541,0,0.000
1780228392.240,188.394,541,541,0,0.000
1780228392.294,188.449,541,541,0,0.000
1780228392.347,188.501,541,541,0,0.000
1780228392.398,188.553,541,541,0,0.000
1780228392.450,188.605,541,541,0,0.000
1780228392.504,188.658,541,541,0,0.000
1780228392.557,188.711,541,541,0,0.000
1780228392.608,188.762,541,541,0,0.000
1780228392.662,188.816,541,541,0,0.000
1780228392.715,188.869,541,541,0,0.000
1780228392.767,188.922,541,541,0,0.000
1780228392.819,188.973,541,541,0,0.000
1780228392.870,189.024,541,541,0,0.000
1780228392.921,189.075,541,541,0,0.000
1780228392.972,189.126,541,541,0,0.000
1780228393.023,189.177,541,541,0,0.000
1780228393.076,189.230,541,541,0,0.000
1780228393.145,189.299,541,541,0,0.000
1780228393.196,189.350,541,541,0,0.000
1780228393.247,189.402,541,541,0,0.000
1780228393.298,189.453,541,541,0,0.000
1780228393.349,189.504,541,541,0,0.000
1780228393.400,189.555,541,541,0,0.000
1780228393.452,189.606,541,541,0,0.000
1780228393.504,189.658,541,541,0,0.000
1780228393.555,189.709,541,541,0,0.000
1780228393.605,189.760,541,541,0,0.000
1780228393.656,189.811,541,541,0,0.000
1780228393.712,189.867,541,541,0,0.000
1780228393.764,189.919,541,541,0,0.000
1780228393.817,189.971,541,541,0,0.000
1780228393.869,190.024,541,541,0,0.000
1780228393.921,190.075,541,541,0,0.000
1780228393.975,190.129,541,541,0,0.000
1780228394.029,190.183,541,541,0,0.000
1780228394.083,190.237,541,541,0,0.000
1780228394.137,190.292,541,541,0,0.000
1780228394.189,190.344,541,541,0,0.000
1780228394.241,190.395,541,541,0,0.000
1780228394.292,190.447,541,541,0,0.000
1780228394.343,190.498,541,541,0,0.000
1780228394.396,190.550,541,541,0,0.000
1780228394.448,190.602,541,541,0,0.000
1780228394.498,190.653,541,541,0,0.000
1780228394.549,190.704,541,541,0,0.000
1780228394.600,190.755,541,541,0,0.000
1780228394.651,190.806,541,541,0,0.000
1780228394.704,190.858,541,541,0,0.000
1780228394.755,190.910,541,541,0,0.000
1780228394.807,190.962,541,541,0,0.000
1780228394.859,191.013,541,541,0,0.000
1780228394.910,191.064,541,541,0,0.000
1780228394.962,191.117,541,541,0,0.000
1780228395.013,191.168,541,541,0,0.000
1780228395.064,191.219,541,541,0,0.000
1780228395.115,191.270,541,541,0,0.000
1780228395.166,191.320,541,541,0,0.000
1780228395.220,191.374,541,541,0,0.000
1780228395.279,191.434,541,541,0,0.000
1780228395.330,191.485,541,541,0,0.000
1780228395.381,191.535,541,541,0,0.000
1780228395.432,191.586,541,541,0,0.000
1780228395.482,191.637,541,541,0,0.000
1780228395.534,191.688,541,541,0,0.000
1780228395.585,191.740,541,541,0,0.000
1780228395.637,191.791,541,541,0,0.000
1780228395.694,191.848,541,541,0,0.000
1780228395.745,191.899,541,541,0,0.000
1780228395.796,191.950,541,541,0,0.000
1780228395.847,192.001,541,541,0,0.000
1780228395.898,192.053,541,541,0,0.000
1780228395.950,192.104,541,541,0,0.000
1780228396.002,192.157,541,541,0,0.000
1780228396.055,192.210,541,541,0,0.000
1780228396.108,192.262,541,541,0,0.000
1780228396.159,192.313,541,541,0,0.000
1780228396.210,192.365,541,541,0,0.000
1780228396.262,192.417,541,541,0,0.000
1780228396.317,192.472,541,541,0,0.000
1780228396.370,192.524,541,541,0,0.000
1780228396.422,192.577,541,541,0,0.000
1780228396.473,192.628,541,541,0,0.000
1780228396.525,192.679,541,541,0,0.000
1780228396.579,192.733,541,541,0,0.000
1780228396.634,192.788,541,541,0,0.000
1780228396.685,192.840,541,541,0,0.000
1780228396.736,192.891,541,541,0,0.000
1780228396.791,192.945,541,541,0,0.000
1780228396.847,193.001,541,541,0,0.000
1780228396.900,193.054,541,541,0,0.000
1780228396.952,193.106,541,541,0,0.000
1780228397.003,193.158,541,541,0,0.000
1780228397.055,193.209,541,541,0,0.000
1780228397.110,193.265,541,541,0,0.000
1780228397.164,193.319,541,541,0,0.000
1780228397.218,193.372,541,541,0,0.000
1780228397.272,193.427,541,541,0,0.000
1780228397.326,193.481,541,541,0,0.000
1780228397.383,193.538,541,541,0,0.000
1780228397.434,193.589,541,541,0,0.000
1780228397.487,193.641,541,541,0,0.000
1780228397.538,193.692,541,541,0,0.000
1780228397.594,193.748,541,541,0,0.000
1780228397.650,193.804,541,541,0,0.000
1780228397.701,193.856,541,541,0,0.000
1780228397.759,193.913,541,541,0,0.000
1780228397.813,193.968,541,541,0,0.000
1780228397.869,194.023,541,541,0,0.000
1780228397.921,194.075,541,541,0,0.000
1780228397.974,194.128,541,541,0,0.000
1780228398.025,194.180,541,541,0,0.000
1780228398.079,194.233,541,541,0,0.000
1780228398.135,194.290,541,541,0,0.000
1780228398.186,194.340,541,541,0,0.000
1780228398.237,194.392,541,541,0,0.000
1780228398.288,194.442,541,541,0,0.000
1780228398.346,194.500,541,541,0,0.000
1780228398.397,194.552,541,541,0,0.000
1780228398.451,194.605,541,541,0,0.000
1780228398.503,194.657,541,541,0,0.000
1780228398.557,194.712,541,541,0,0.000
1780228398.609,194.763,541,541,0,0.000
1780228398.679,194.834,541,541,0,0.000
1780228398.739,194.893,541,541,0,0.000
1780228398.795,194.949,541,541,0,0.000
1780228398.847,195.002,541,541,0,0.000
1780228398.901,195.055,541,541,0,0.000
1780228398.954,195.108,541,541,0,0.000
1780228399.008,195.162,541,541,0,0.000
1780228399.062,195.216,541,541,0,0.000
1780228399.116,195.270,541,541,0,0.000
1780228399.167,195.321,541,541,0,0.000
1780228399.221,195.376,541,541,0,0.000
1780228399.280,195.435,541,541,0,0.000
1780228399.336,195.491,541,541,0,0.000
1780228399.390,195.544,541,541,0,0.000
1780228399.441,195.596,541,541,0,0.000
1780228399.493,195.647,541,541,0,0.000
1780228399.550,195.705,541,541,0,0.000
1780228399.605,195.760,541,541,0,0.000
1780228399.656,195.811,541,541,0,0.000
1780228399.723,195.878,541,541,0,0.000
1780228399.780,195.934,541,541,0,0.000
1780228399.836,195.991,541,541,0,0.000
1780228399.894,196.049,541,541,0,0.000
1780228399.947,196.101,541,541,0,0.000
1780228400.000,196.154,541,541,0,0.000
1780228400.055,196.209,541,541,0,0.000
1780228400.107,196.262,541,541,0,0.000
1780228400.162,196.316,541,541,0,0.000
1780228400.221,196.376,541,541,0,0.000
1780228400.276,196.430,541,541,0,0.000
1780228400.343,196.497,541,541,0,0.000
1780228400.394,196.548,541,541,0,0.000
1780228400.451,196.605,541,541,0,0.000
1780228400.502,196.656,541,541,0,0.000
1780228400.559,196.713,541,541,0,0.000
1780228400.610,196.765,541,541,0,0.000
1780228400.663,196.817,541,541,0,0.000
1780228400.714,196.868,541,541,0,0.000
1780228400.765,196.920,541,541,0,0.000
1780228400.821,196.975,541,541,0,0.000
1780228400.881,197.036,541,541,0,0.000
1780228400.951,197.105,541,541,0,0.000
1780228401.001,197.156,541,541,0,0.000
1780228401.053,197.208,541,541,0,0.000
1780228401.104,197.258,541,541,0,0.000
1780228401.158,197.313,541,541,0,0.000
1780228401.211,197.365,541,541,0,0.000
1780228401.263,197.417,541,541,0,0.000
1780228401.314,197.468,541,541,0,0.000
1780228401.365,197.519,541,541,0,0.000
1780228401.417,197.572,541,541,0,0.000
1780228401.468,197.623,541,541,0,0.000
1780228401.531,197.685,541,541,0,0.000
1780228401.585,197.739,541,541,0,0.000
1780228401.637,197.791,541,541,0,0.000
1780228401.691,197.846,541,541,0,0.000
1780228401.743,197.898,541,541,0,0.000
1780228401.799,197.953,541,541,0,0.000
1780228401.850,198.004,541,541,0,0.000
1780228401.902,198.057,541,541,0,0.000
1780228401.953,198.108,541,541,0,0.000
1780228402.005,198.159,541,541,0,0.000
1780228402.060,198.215,541,541,0,0.000
1780228402.118,198.272,541,541,0,0.000
1780228402.177,198.332,541,541,0,0.000
1780228402.229,198.383,541,541,0,0.000
1780228402.290,198.445,541,541,0,0.000
1780228402.344,198.499,541,541,0,0.000
1780228402.398,198.552,541,541,0,0.000
1780228402.454,198.609,541,541,0,0.000
1780228402.506,198.661,541,541,0,0.000
1780228402.565,198.720,541,541,0,0.000
1780228402.620,198.774,541,541,0,0.000
1780228402.676,198.831,541,541,0,0.000
1780228402.731,198.886,541,541,0,0.000
1780228402.783,198.937,541,541,0,0.000
1780228402.834,198.988,541,541,0,0.000
1780228402.889,199.044,541,541,0,0.000
1780228402.950,199.105,541,541,0,0.000
1780228403.007,199.161,541,541,0,0.000
1780228403.060,199.215,541,541,0,0.000
1780228403.132,199.287,541,541,0,0.000
1780228403.208,199.363,541,541,0,0.000
1780228403.264,199.418,541,541,0,0.000
1780228403.316,199.471,541,541,0,0.000
1780228403.367,199.522,541,541,0,0.000
1780228403.419,199.573,541,541,0,0.000
1780228403.474,199.628,541,541,0,0.000
1780228403.525,199.680,541,541,0,0.000
1780228403.577,199.731,541,541,0,0.000
1780228403.633,199.788,541,541,0,0.000
1780228403.687,199.842,541,541,0,0.000
1780228403.739,199.894,541,541,0,0.000
1780228403.793,199.948,541,541,0,0.000
1780228403.851,200.005,541,541,0,0.000
1780228403.907,200.061,541,541,0,0.000
1780228403.959,200.113,541,541,0,0.000
1780228404.010,200.164,541,541,0,0.000
1780228404.065,200.219,541,541,0,0.000
1780228404.116,200.271,541,541,0,0.000
1780228404.167,200.322,541,541,0,0.000
1780228404.218,200.373,541,541,0,0.000
